,ID,hourtime,daytime,new_date,new_days,new_months,new_years,Type,real_fatal
3699,1961.02.00,NoDoc,NotDoc,1961.02.00,NotDoc,Feb,1961,Invalid,NO
3700,1961.01.25,NoDoc,NotDoc,1961.01.25,25,Ene,1961,Boat,NO
3701,1961.01.22,14,Afternoon,1961.01.22,22,Ene,1961,Unprovoked,NO
3702,1961.01.15,NoDoc,Morning,1961.01.15,15,Ene,1961,Provoked,NO
3703,1961.01.06.c,19,Sunset,1961.01.06,06,Ene,1961,Unprovoked,NO
3704,1961.01.06.b,NoDoc,NotDoc,1961.01.06,06,Ene,1961,Sea Disaster,YES
3705,1961.01.06.a,NoDoc,NotDoc,1961.01.06,06,Ene,1961,Provoked,NO
3706,1961.01.05,16,Afternoon,1961.01.05,05,Ene,1961,Unprovoked,NO
3707,1961.01.03.b,15,Afternoon,1961.01.03,03,Ene,1961,Unprovoked,NO
3708,1961.01.03.a,NoDoc,NotDoc,1961.01.03,03,Ene,1961,Invalid,YES
3709,1961.01.02.R,NoDoc,NotDoc,1961.01.02,02,Ene,1961,Boat,NO
3710,1961.00.00.e,NoDoc,NotDoc,1961.00.00,NotDoc,NotDoc,1961,Boat,NO
3711,1961.01.01,NoDoc,NotDoc,1961.01.01,01,Ene,1961,Unprovoked,NO
3712,1961.00.00.d,NoDoc,NotDoc,1961.00.00,NotDoc,NotDoc,1961,Unprovoked,NO
3713,1961.00.00.b,NoDoc,NotDoc,1961.00.00,NotDoc,NotDoc,1961,Unprovoked,YES
3714,1961.00.00.a,NoDoc,NotDoc,1961.00.00,NotDoc,NotDoc,1961,Sea Disaster,YES
3715,1960.12.27.b,NoDoc,NotDoc,1960.12.27,27,Dic,1960,Unprovoked,YES
3716,1960.12.27.a.,NoDoc,NotDoc,1960.12.27,27,Dic,1960,Unprovoked,NO
3717,1960.12.24,16,Afternoon,1960.12.24,24,Dic,1960,Unprovoked,YES
3718,1960.12.20,09,Morning,1960.12.20,20,Dic,1960,Unprovoked,NO
3719,1960.12.01,NoDoc,NotDoc,1960.12.01,01,Dic,1960,Unprovoked,NO
3720,1960.11.27,14,Afternoon,1960.11.27,27,Nov,1960,Unprovoked,NO
3721,1960.11.22,NoDoc,NotDoc,1960.11.22,22,Nov,1960,Invalid,YES
3722,1960.11.11,15,Afternoon,1960.11.11,11,Nov,1960,Provoked,NO
3723,1960.11.06,NoDoc,NotDoc,1960.11.06,06,Nov,1960,Unprovoked,NO
3724,1960.11.00.d,NoDoc,NotDoc,1960.11.00,NotDoc,Nov,1960,Boat,NO
3725,1960.11.00.c,NoDoc,NotDoc,1960.11.00,NotDoc,Nov,1960,Provoked,NO
3726,1960.11.00.b,NoDoc,NotDoc,1960.11.00,NotDoc,Nov,1960,Unprovoked,YES
3727,1960.10.25,14,Afternoon,1960.10.25,25,Oct,1960,Sea Disaster,NO
3728,1960.10.24,NoDoc,NotDoc,1960.10.24,24,Oct,1960,Boat,NO
3729,1960.10.02,NoDoc,NotDoc,1960.10.02,02,Oct,1960,Invalid,NO
3730,1960.10.00.e,NoDoc,NotDoc,1960.10.00,NotDoc,Oct,1960,Unprovoked,NO
3731,1960.10.00.d,NoDoc,NotDoc,1960.10.00,NotDoc,Oct,1960,Sea Disaster,YES
3732,1960.10.00.c,NoDoc,NotDoc,1960.10.00,NotDoc,Oct,1960,Invalid,YES
3733,1960.10.00.b,NoDoc,NotDoc,1960.10.00,NotDoc,Oct,1960,Boat,NO
3734,1960.10.00.a,12,Afternoon,1960.10.00,NotDoc,Oct,1960,Invalid,NO
3735,1960.09.24,NoDoc,NotDoc,1960.09.24,24,Sep,1960,Provoked,NO
3736,1960.09.22,NoDoc,NotDoc,1960.09.22,22,Sep,1960,Sea Disaster,NO
3737,1960.09.18,NoDoc,NotDoc,1960.09.18,18,Sep,1960,Boat,NO
3738,1960.09.02,12,Afternoon,1960.09.02,02,Sep,1960,Invalid,NO
3739,1960.09.01,12,Afternoon,1960.09.01,01,Sep,1960,Invalid,NO
3740,1960.08.30,17,Sunset,1960.08.30,30,Ago,1960,Unprovoked,NO
3741,1960.08.29,NoDoc,NotDoc,1960.08.29,29,Ago,1960,Sea Disaster,YES
3742,1960.08.25,NoDoc,NotDoc,1960.08.25,25,Ago,1960,Invalid,YES
3743,1960.08.24,13,Afternoon,1960.08.24,24,Ago,1960,Unprovoked,NO
3744,1960.08.22.R.,NoDoc,NotDoc,1960.08.22,22,Ago,1960,Unprovoked,NO
3745,1960.08.22,NoDoc,NotDoc,1960.08.22,22,Ago,1960,Unprovoked,NO
3746,1960.08.21,16,Afternoon,1960.08.21,21,Ago,1960,Unprovoked,NO
3747,1960.08.14,NoDoc,NotDoc,1960.08.14,14,Ago,1960,Invalid,NO
3748,1960.08.10,20,Sunset,1960.08.10,10,Ago,1960,Provoked,NO
3749,1960.08.04.b,NoDoc,NotDoc,1960.08.04,04,Ago,1960,Provoked,NO
3750,1960.08.04.a,NoDoc,NotDoc,1960.08.04,04,Ago,1960,Unprovoked,NO
3751,1960.08.00,NoDoc,NotDoc,1960.08.00,NotDoc,Ago,1960,Unprovoked,YES
3752,1960.07.27,NoDoc,FailDoc,1960.07.27,27,Jul,1960,Unprovoked,NO
3753,1960.07.05,NoDoc,NotDoc,1960.07.05,05,Jul,1960,Unprovoked,NO
3754,1960.07.03,12,Afternoon,1960.07.03,03,Jul,1960,Provoked,NO
3755,1960.07.02.a,NoDoc,NotDoc,1960.07.02,02,Jul,1960,Unprovoked,NO
3756,1960.06.29,14,Afternoon,1960.06.29,29,Jun,1960,Provoked,NO
3757,1960.06.27.b,NoDoc,NotDoc,1960.06.27,27,Jun,1960,Provoked,NO
3758,1960.06.27.a,NoDoc,NotDoc,1960.06.27,27,Jun,1960,Provoked,NO
3759,1960.06.24,11,Morning,1960.06.24,24,Jun,1960,Unprovoked,NO
3760,1960.06.07,NoDoc,NotDoc,1960.06.07,07,Jun,1960,Invalid,NO
3761,1960.06.05,NoDoc,Morning,1960.06.05,05,Jun,1960,Unprovoked,YES
3762,1960.06.04,15,Afternoon,1960.06.04,04,Jun,1960,Unprovoked,NO
3763,1960.05.29,08,Morning,1960.05.29,29,May,1960,Unprovoked,NO
3764,1960.05.24,15,Afternoon,1960.05.24,24,May,1960,Unprovoked,NO
3765,1960.05.19,13,Afternoon,1960.05.19,19,May,1960,Unprovoked,NO
3766,1960.05.16,NoDoc,NotDoc,1960.05.16,16,May,1960,Provoked,NO
3767,1960.05.01,NoDoc,NotDoc,1960.05.01,01,May,1960,Unprovoked,YES
3768,1960.04.30,15,Afternoon,1960.04.30,30,Abr,1960,Unprovoked,NO
3769,1960.04.24,14,Afternoon,1960.04.24,24,Abr,1960,Unprovoked,NO
3770,1960.04.22,NoDoc,NotDoc,1960.04.22,22,Abr,1960,Provoked,NO
3771,1960.04.20.R,NoDoc,NotDoc,1960.04.20,20,Abr,1960,Provoked,NO
3772,1960.04.14,09,Morning,1960.04.14,14,Abr,1960,Invalid,NO
3773,1960.04.12,NoDoc,Afternoon,1960.04.12,12,Abr,1960,Unprovoked,NO
3774,1960.04.10,NoDoc,NotDoc,1960.04.10,10,Abr,1960,Provoked,NO
3775,1960.04.03.b,NoDoc,NotDoc,1960.04.03,03,Abr,1960,Unprovoked,NO
3776,1960.04.03.a,12,Afternoon,1960.04.03,03,Abr,1960,Unprovoked,NO
3777,1960.04.01,NoDoc,NotDoc,1960.04.01,01,Abr,1960,Provoked,NO
3778,1960.04.00.c,NoDoc,NotDoc,1960.04.00,NotDoc,Abr,1960,Unprovoked,YES
3779,1960.04.00.b,NoDoc,NotDoc,1960.04.00,NotDoc,Abr,1960,Provoked,YES
3780,1960.04.00.a,NoDoc,NotDoc,1960.04.00,NotDoc,Abr,1960,Boat,NO
3781,1960.03.31,12,Afternoon,1960.03.31,31,Mar,1960,Unprovoked,NO
3782,1960.03.28,12,Afternoon,1960.03.28,28,Mar,1960,Unprovoked,NO
3783,1960.02.29,NoDoc,Night,1960.02.29,29,Feb,1960,Unprovoked,NO
3784,1960.02.27.b,NoDoc,NotDoc,1960.02.27,27,Feb,1960,Unprovoked,NO
3785,1960.02.27.a,08,Morning,1960.02.27,27,Feb,1960,Invalid,NO
3786,1960.02.24,NoDoc,NotDoc,1960.02.24,24,Feb,1960,Provoked,NO
3787,1960.02.19,NoDoc,NotDoc,1960.02.19,19,Feb,1960,Unprovoked,YES
3788,1960.02.10.,NoDoc,NotDoc,1960.02.10,10,Feb,1960,Provoked,NO
3789,1960.02.07,NoDoc,NotDoc,1960.02.07,07,Feb,1960,Provoked,NO
3790,1960.02.03,02,Night,1960.02.03,03,Feb,1960,Invalid,YES
3791,1960.01.30,NoDoc,NotDoc,1960.01.30,30,Ene,1960,Unprovoked,NO
3792,1960.01.26,NoDoc,NotDoc,1960.01.26,26,Ene,1960,Sea Disaster,NO
3793,1960.01.21,NoDoc,NotDoc,1960.01.21,21,Ene,1960,Boat,NO
3794,1960.01.16,15,Afternoon,1960.01.16,16,Ene,1960,Unprovoked,YES
3795,1960.01.13,NoDoc,FailDoc,1960.01.13,13,Ene,1960,Provoked,NO
3796,1960.01.07,09,Morning,1960.01.07,07,Ene,1960,Boat,NO
3797,1960.01.01,NoDoc,NotDoc,1960.01.01,01,Ene,1960,Provoked,NO
3798,1960.00.00.j,NoDoc,Morning,1960.00.00,NotDoc,NotDoc,1960,Unprovoked,NO
3799,1960.00.00.i,NoDoc,NotDoc,1960.00.00,NotDoc,NotDoc,1960,Unprovoked,NO
3800,1960.00.00.h,NoDoc,NotDoc,1960.00.00,NotDoc,NotDoc,1960,Invalid,NO
3801,1960.00.00.g,NoDoc,NotDoc,1960.00.00,NotDoc,NotDoc,1960,Unprovoked,NO
3802,1960.00.00.f,NoDoc,NotDoc,1960.00.00,NotDoc,NotDoc,1960,Unprovoked,NO
3803,1960.00.00.e,NoDoc,NotDoc,1960.00.00,NotDoc,NotDoc,1960,Unprovoked,NO
3804,1960.00.00.d,NoDoc,NotDoc,1960.00.00,NotDoc,NotDoc,1960,Unprovoked,YES
3805,1960.00.00.c,NoDoc,NotDoc,1960.00.00,NotDoc,NotDoc,1960,Unprovoked,NO
3806,1960.00.00.b,NoDoc,NotDoc,1960.00.00,NotDoc,NotDoc,1960,Unprovoked,YES
3807,1960.00.00.a,11,Morning,1960.00.00,NotDoc,NotDoc,1960,Unprovoked,NO
3808,1959.12.29,NoDoc,Afternoon,1959.12.29,29,Dic,1959,Boat,NO
3809,1959.12.28,NoDoc,Night,1959.12.28,28,Dic,1959,Boat,NO
3810,1959.12.26,NoDoc,NotDoc,1959.12.26,26,Dic,1959,Unprovoked,YES
3811,1959.12.19.b,06,Morning,1959.12.19,19,Dic,1959,Unprovoked,YES
3812,1959.12.19.a,12,Afternoon,1959.12.19,19,Dic,1959,Sea Disaster,YES
3813,1959.12.11,NoDoc,NotDoc,1959.12.11,11,Dic,1959,Provoked,NO
3814,1959.12.07,NoDoc,NotDoc,1959.12.07,07,Dic,1959,Invalid,NO
3815,1959.12.03,14,Afternoon,1959.12.03,03,Dic,1959,Boat,NO
3816,1959.12.00,NoDoc,NotDoc,1959.12.00,NotDoc,Dic,1959,Sea Disaster,YES
3817,1959.11.29,14,Afternoon,1959.11.29,29,Nov,1959,Unprovoked,NO
3818,1959.11.28,07,Morning,1959.11.28,28,Nov,1959,Unprovoked,NO
3819,1959.11.22,11,Morning,1959.11.22,22,Nov,1959,Unprovoked,NO
3820,1959.11.16,01,Night,1959.11.16,16,Nov,1959,Invalid,YES
3821,1959.11.15,NoDoc,NotDoc,1959.11.15,15,Nov,1959,Boat,NO
3822,1959.11.12.R,NoDoc,NotDoc,1959.11.12,12,Nov,1959,Provoked,NO
3823,1959.11.10,10,Morning,1959.11.10,10,Nov,1959,Unprovoked,NO
3824,1959.11.09,NoDoc,NotDoc,1959.11.09,09,Nov,1959,Provoked,NO
3825,1959.11.01,NoDoc,NotDoc,1959.11.01,01,Nov,1959,Provoked,NO
3826,1959.10.07,NoDoc,NotDoc,1959.10.07,07,Oct,1959,Unprovoked,YES
3827,1959.10.05,NoDoc,NotDoc,1959.10.05,05,Oct,1959,Unprovoked,NO
3828,1959.10.04,15,Afternoon,1959.10.04,04,Oct,1959,Unprovoked,NO
3829,1959.10.02,NoDoc,NotDoc,1959.10.02,02,Oct,1959,Unprovoked,YES
3830,1959.10.00,12,Afternoon,1959.10.00,NotDoc,Oct,1959,Unprovoked,NO
3831,1959.09.30,NoDoc,NotDoc,1959.09.30,30,Sep,1959,Unprovoked,NO
3832,1959.09.27,NoDoc,NotDoc,1959.09.27,27,Sep,1959,Invalid,YES
3833,1959.09.26.b,17,Sunset,1959.09.26,26,Sep,1959,Sea Disaster,NO
3834,1959.09.26.a,NoDoc,Night,1959.09.26,26,Sep,1959,Boat,UNKNOWN
3835,1959.09.11,15,Afternoon,1959.09.11,11,Sep,1959,Boat,NO
3836,1959.09.10.R,NoDoc,NotDoc,1959.09.10,10,Sep,1959,Unprovoked,YES
3837,1959.09.02,NoDoc,NotDoc,1959.09.02,02,Sep,1959,Invalid,NO
3838,1959.09.00,NoDoc,NotDoc,1959.09.00,NotDoc,Sep,1959,Unprovoked,YES
3839,1959.08.31.R,NoDoc,NotDoc,1959.08.31,31,Ago,1959,Boat,NO
3840,1959.08.30,NoDoc,NotDoc,1959.08.30,30,Ago,1959,Invalid,NO
3841,1959.08.25,NoDoc,NotDoc,1959.08.25,25,Ago,1959,Invalid,NO
3842,1959.08.20,04,Night,1959.08.20,20,Ago,1959,Invalid,YES
3843,1959.08.15.b,NoDoc,NotDoc,1959.08.15,15,Ago,1959,Invalid,NO
3844,1959.08.15.a,NoDoc,NotDoc,1959.08.15,15,Ago,1959,Unprovoked,YES
3845,1959.08.14.b,NoDoc,NotDoc,1959.08.14,14,Ago,1959,Provoked,NO
3846,1959.08.14.a,NoDoc,Afternoon,1959.08.14,14,Ago,1959,Sea Disaster,YES
3847,1959.08.13,NoDoc,NotDoc,1959.08.13,13,Ago,1959,Provoked,NO
3848,1959.08.12,NoDoc,NotDoc,1959.08.12,12,Ago,1959,Provoked,NO
3849,1959.08.11,14,Afternoon,1959.08.11,11,Ago,1959,Unprovoked,YES
3850,1959.08.10,18,Sunset,1959.08.10,10,Ago,1959,Unprovoked,NO
3851,1959.08.05,NoDoc,NotDoc,1959.08.05,05,Ago,1959,Invalid,NO
3852,1959.08.02,NoDoc,NotDoc,1959.08.02,02,Ago,1959,Invalid,YES
3853,1959.07.30,16,Afternoon,1959.07.30,30,Jul,1959,Provoked,NO
3854,1959.07.28,19,Sunset,1959.07.28,28,Jul,1959,Unprovoked,NO
3855,1959.07.25.b,13,Afternoon,1959.07.25,25,Jul,1959,Unprovoked,YES
3856,1959.07.25.a,NoDoc,NotDoc,1959.07.25,25,Jul,1959,Boat,NO
3857,1959.07.23.b,NoDoc,NotDoc,1959.07.23,23,Jul,1959,Boat,NO
3858,1959.07.23.a,NoDoc,NotDoc,1959.07.23,23,Jul,1959,Provoked,NO
3859,1959.07.03.a & b,NoDoc,NotDoc,1959.07.03,03,Jul,1959,Sea Disaster,YES
3860,1959.07.02,NoDoc,NotDoc,1959.07.02,02,Jul,1959,Provoked,NO
3861,1959.07.00.b,NoDoc,NotDoc,1959.07.00,NotDoc,Jul,1959,Boat,NO
3862,1959.07.00.a,NoDoc,FailDoc,1959.07.00,NotDoc,Jul,1959,Unprovoked,YES
3863,1959.06.26.R,NoDoc,NotDoc,1959.06.26,26,Jun,1959,Unprovoked,NO
3864,1959.06.14.b,NoDoc,NotDoc,1959.06.14,14,Jun,1959,Unprovoked,YES
3865,1959.06.14.a,17,Sunset,1959.06.14,14,Jun,1959,Unprovoked,YES
3866,1959.06.13,NoDoc,NotDoc,1959.06.13,13,Jun,1959,Invalid,YES
3867,1959.05.30,NoDoc,NotDoc,1959.05.30,30,May,1959,Provoked,NO
3868,1959.05.16,NoDoc,NotDoc,1959.05.16,16,May,1959,Unprovoked,NO
3869,1959.05.07,17,Sunset,1959.05.07,07,May,1959,Unprovoked,YES
3870,1959.05.03,10,Morning,1959.05.03,03,May,1959,Unprovoked,NO
3871,1959.05.00,NoDoc,NotDoc,1959.05.00,NotDoc,May,1959,Unprovoked,NO
3872,1959.04.27,NoDoc,NotDoc,1959.04.27,27,Abr,1959,Invalid,NO
3873,1959.04.11,NoDoc,NotDoc,1959.04.11,11,Abr,1959,Unprovoked,NO
3874,1959.04.09.b,NoDoc,NotDoc,1959.04.09,09,Abr,1959,Unprovoked,NO
3875,1959.04.09..a,NoDoc,NotDoc,1959.04.09,09,Abr,1959,Unprovoked,NO
3876,1959.04.05,NoDoc,NotDoc,1959.04.05,05,Abr,1959,Unprovoked,NO
3877,1959.03.29,14,Afternoon,1959.03.29,29,Mar,1959,Unprovoked,NO
3878,1959.03.08,NoDoc,NotDoc,1959.03.08,08,Mar,1959,Unprovoked,YES
3879,1959.03.00,NoDoc,NotDoc,1959.03.00,NotDoc,Mar,1959,Boat,NO
3880,1959.02.28,NoDoc,NotDoc,1959.02.28,28,Feb,1959,Boat,NO
3881,1959.02.27,NoDoc,NotDoc,1959.02.27,27,Feb,1959,Unprovoked,NO
3882,1959.02.06,NoDoc,NotDoc,1959.02.06,06,Feb,1959,Provoked,NO
3883,1959.02.02,17,Sunset,1959.02.02,02,Feb,1959,Unprovoked,YES
3884,1959.02.01,14,Afternoon,1959.02.01,01,Feb,1959,Unprovoked,NO
3885,1959.01.31,NoDoc,Night,1959.01.31,31,Ene,1959,Unprovoked,NO
3886,1959.01.27,NoDoc,NotDoc,1959.01.27,27,Ene,1959,Unprovoked,NO
3887,1959.01.25,NoDoc,NotDoc,1959.01.25,25,Ene,1959,Unprovoked,NO
3888,1959.01.17.b,16,Afternoon,1959.01.17,17,Ene,1959,Unprovoked,YES
3889,1959.01.17.a,09,Morning,1959.01.17,17,Ene,1959,Unprovoked,NO
3890,1959.01.15,16,Afternoon,1959.01.15,15,Ene,1959,Unprovoked,NO
3891,1959.01.12,NoDoc,NotDoc,1959.01.12,12,Ene,1959,Unprovoked,NO
3892,1959.01.02,08,Morning,1959.01.02,02,Ene,1959,Unprovoked,YES
3893,1959.01.00,NoDoc,NotDoc,1959.01.00,NotDoc,Ene,1959,Unprovoked,NO
3894,1959.00.00.g,NoDoc,NotDoc,1959.00.00,NotDoc,NotDoc,1959,Unprovoked,YES
3895,1959.00.00.f,NoDoc,NotDoc,1959.00.00,NotDoc,NotDoc,1959,Unprovoked,YES
3896,1959.00.00.e,NoDoc,NotDoc,1959.00.00,NotDoc,NotDoc,1959,Provoked,NO
3897,1959.00.00.d,NoDoc,NotDoc,1959.00.00,NotDoc,NotDoc,1959,Unprovoked,NO
3898,1959.00.00.c,NoDoc,NotDoc,1959.00.00,NotDoc,NotDoc,1959,Unprovoked,NO
3899,1959.00.00.b,NoDoc,NotDoc,1959.00.00,NotDoc,NotDoc,1959,Unprovoked,YES
3900,1959.00.00.a,NoDoc,NotDoc,1959.00.00,NotDoc,NotDoc,1959,Provoked,NO
3901,1958.12.28,NoDoc,NotDoc,1958.12.28,28,Dic,1958,Boat,UNKNOWN
3902,1958.12.27,NoDoc,NotDoc,1958.12.27,27,Dic,1958,Unprovoked,NO
3903,1958.12.23,NoDoc,NotDoc,1958.12.23,23,Dic,1958,Unprovoked,YES
3904,1958.12.13,13,Afternoon,1958.12.13,13,Dic,1958,Unprovoked,YES
3905,1958.12.12,11,Morning,1958.12.12,12,Dic,1958,Unprovoked,YES
3906,1958.11.23,15,Afternoon,1958.11.23,23,Nov,1958,Unprovoked,YES
3907,1958.11.14,NoDoc,NotDoc,1958.11.14,14,Nov,1958,Invalid,NO
3908,1958.11.07.R,NoDoc,NotDoc,1958.11.07,07,Nov,1958,Unprovoked,YES
3909,1958.11.05,NoDoc,NotDoc,1958.11.05,05,Nov,1958,Boat,NO
3910,1958.10.12,NoDoc,NotDoc,1958.10.12,12,Oct,1958,Unprovoked,NO
3911,1958.10.05,NoDoc,NotDoc,1958.10.05,05,Oct,1958,Unprovoked,NO
3912,1958.10.00.b,NoDoc,NotDoc,1958.10.00,NotDoc,Oct,1958,Provoked,NO
3913,1958.10.00.a,NoDoc,NotDoc,1958.10.00,NotDoc,Oct,1958,Unprovoked,NO
3914,1958.09.13,14,Afternoon,1958.09.13,13,Sep,1958,Unprovoked,YES
3915,1958.09.06,NoDoc,Morning,1958.09.06,06,Sep,1958,Unprovoked,NO
3916,1958.09.01,NoDoc,NotDoc,1958.09.01,01,Sep,1958,Provoked,NO
3917,1958.08.31,07,Morning,1958.08.31,31,Ago,1958,Boat,NO
3918,1958.08.01,18,Sunset,1958.08.01,01,Ago,1958,Unprovoked,NO
3919,1958.07.31.R,NoDoc,NotDoc,1958.07.31,31,Jul,1958,Unprovoked,YES
3920,1958.07.27.b,16,Afternoon,1958.07.27,27,Jul,1958,Unprovoked,NO
3921,1958.07.27.a,16,Afternoon,1958.07.27,27,Jul,1958,Unprovoked,NO
3922,1958.07.10,NoDoc,NotDoc,1958.07.10,10,Jul,1958,Unprovoked,YES
3923,1958.07.08,NoDoc,FailDoc,1958.07.08,08,Jul,1958,Unprovoked,YES
3924,1958.07.04.b,10,Morning,1958.07.04,04,Jul,1958,Sea Disaster,YES
3925,1958.07.04.a,10,Morning,1958.07.04,04,Jul,1958,Sea Disaster,NO
3926,1958.07.02,14,Afternoon,1958.07.02,02,Jul,1958,Provoked,NO
3927,1958.07.01,NoDoc,NotDoc,1958.07.01,01,Jul,1958,Unprovoked,YES
3928,1958.07.00.b,12,Afternoon,1958.07.00,NotDoc,Jul,1958,Unprovoked,NO
3929,1958.07.00.a,NoDoc,NotDoc,1958.07.00,NotDoc,Jul,1958,Unprovoked,NO
3930,1958.06.26,17,Sunset,1958.06.26,26,Jun,1958,Provoked,NO
3931,1958.06.24,17,Sunset,1958.06.24,24,Jun,1958,Unprovoked,NO
3932,1958.06.17,NoDoc,NotDoc,1958.06.17,17,Jun,1958,Provoked,NO
3933,1958.06.15,NoDoc,NotDoc,1958.06.15,15,Jun,1958,Invalid,NO
3934,1958.06.02.R,NoDoc,NotDoc,1958.06.02,02,Jun,1958,Invalid,NO
3935,1958.04.30,NoDoc,NotDoc,1958.04.30,30,Abr,1958,Provoked,NO
3936,1958.04.19,17,Sunset,1958.04.19,19,Abr,1958,Unprovoked,NO
3937,1958.04.05,11,Morning,1958.04.05,05,Abr,1958,Unprovoked,YES
3938,1958.04.03,13,Afternoon,1958.04.03,03,Abr,1958,Unprovoked,YES
3939,1958.04.00,NoDoc,NotDoc,1958.04.00,NotDoc,Abr,1958,Unprovoked,NO
3940,1958.02.19,NoDoc,Afternoon,1958.02.19,19,Feb,1958,Invalid,YES
3941,1958.02.01,NoDoc,NotDoc,1958.02.01,01,Feb,1958,Provoked,NO
3942,1958.01.27,NoDoc,NotDoc,1958.01.27,27,Ene,1958,Unprovoked,NO
3943,1958.01.19,16,Afternoon,1958.01.19,19,Ene,1958,Unprovoked,NO
3944,1958.01.09.R,NoDoc,NotDoc,1958.01.09,09,Ene,1958,Invalid,YES
3945,1958.01.09,07,Morning,1958.01.09,09,Ene,1958,Unprovoked,YES
3946,1958.00.00.j,NoDoc,NotDoc,1958.00.00,NotDoc,NotDoc,1958,Provoked,NO
3947,1958.00.00.i,NoDoc,NotDoc,1958.00.00,NotDoc,NotDoc,1958,Provoked,NO
3948,1958.00.00.h,NoDoc,NotDoc,1958.00.00,NotDoc,NotDoc,1958,Provoked,NO
3949,1958.00.00.f,NoDoc,NotDoc,1958.00.00,NotDoc,NotDoc,1958,Unprovoked,YES
3950,1958.00.00.e,NoDoc,NotDoc,1958.00.00,NotDoc,NotDoc,1958,Unprovoked,YES
3951,1958.00.00.d,NoDoc,NotDoc,1958.00.00,NotDoc,NotDoc,1958,Unprovoked,YES
3952,1958.00.00.c,NoDoc,NotDoc,1958.00.00,NotDoc,NotDoc,1958,Unprovoked,NO
3953,1958.00.00.b,NoDoc,NotDoc,1958.00.00,NotDoc,NotDoc,1958,Boat,NO
3954,1958.00.00.a,NoDoc,NotDoc,1958.00.00,NotDoc,NotDoc,1958,Unprovoked,YES
3955,1957.12.31,NoDoc,NotDoc,1957.12.31,31,Dic,1957,Unprovoked,NO
3956,1957.12.30,12,Afternoon,1957.12.30,30,Dic,1957,Unprovoked,NO
3957,1957.12.26,10,Morning,1957.12.26,26,Dic,1957,Unprovoked,NO
3958,1957.12.23,16,Afternoon,1957.12.23,23,Dic,1957,Unprovoked,YES
3959,1957.12.20,16,Afternoon,1957.12.20,20,Dic,1957,Unprovoked,YES
3960,1957.12.18,17,Sunset,1957.12.18,18,Dic,1957,Unprovoked,NO
3961,1957.11.08,NoDoc,NotDoc,1957.11.08,08,Nov,1957,Sea Disaster,NO
3962,1957.11.04.R,NoDoc,NotDoc,1957.11.04,04,Nov,1957,Boat,NO
3963,1957.10.24,17,Sunset,1957.10.24,24,Oct,1957,Unprovoked,YES
3964,1957.10.23,17,Sunset,1957.10.23,23,Oct,1957,Unprovoked,YES
3965,1957.09.02,NoDoc,NotDoc,1957.09.02,02,Sep,1957,Unprovoked,NO
3966,1957.08.00,NoDoc,NotDoc,1957.08.00,NotDoc,Ago,1957,Provoked,NO
3967,1957.07.24,NoDoc,NotDoc,1957.07.24,24,Jul,1957,Provoked,NO
3968,1957.07.15,15,Afternoon,1957.07.15,15,Jul,1957,Unprovoked,YES
3969,1957.07.09,NoDoc,NotDoc,1957.07.09,09,Jul,1957,Unprovoked,NO
3970,1957.06.21,NoDoc,NotDoc,1957.06.21,21,Jun,1957,Invalid,NO
3971,1957.05.11,12,Afternoon,1957.05.11,11,May,1957,Unprovoked,NO
3972,1957.05.07,NoDoc,NotDoc,1957.05.07,07,May,1957,Unprovoked,NO
3973,1957.05.00,NoDoc,NotDoc,1957.05.00,NotDoc,May,1957,Unprovoked,NO
3974,1957.04.28,13,Afternoon,1957.04.28,28,Abr,1957,Unprovoked,YES
3975,1957.04.23,NoDoc,NotDoc,1957.04.23,23,Abr,1957,Unprovoked,NO
3976,1957.04.22,11,Morning,1957.04.22,22,Abr,1957,Provoked,NO
3977,1957.04.13,14,Afternoon,1957.04.13,13,Abr,1957,Unprovoked,NO
3978,1957.04.07.b,NoDoc,NotDoc,1957.04.07,07,Abr,1957,Unprovoked,NO
3979,1957.04.07.a,NoDoc,NotDoc,1957.04.07,07,Abr,1957,Unprovoked,NO
3980,1957.02.24,NoDoc,NotDoc,1957.02.24,24,Feb,1957,Unprovoked,NO
3981,1957.02.05,15,Afternoon,1957.02.05,05,Feb,1957,Unprovoked,NO
3982,1957.02.02,NoDoc,NotDoc,1957.02.02,02,Feb,1957,Unprovoked,UNKNOWN
3983,1957.02.00,NoDoc,NotDoc,1957.02.00,NotDoc,Feb,1957,Unprovoked,NO
3984,1957.01.05,NoDoc,NotDoc,1957.01.05,05,Ene,1957,Unprovoked,YES
3985,1957.00.00.k,NoDoc,NotDoc,1957.00.00,NotDoc,NotDoc,1957,Invalid,YES
3986,1957.00.00.j,NoDoc,NotDoc,1957.00.00,NotDoc,NotDoc,1957,Unprovoked,NO
3987,1957.00.00.i,NoDoc,NotDoc,1957.00.00,NotDoc,NotDoc,1957,Invalid,YES
3988,1957.00.00.h,NoDoc,NotDoc,1957.00.00,NotDoc,NotDoc,1957,Boat,NO
3989,1957.00.00.g,NoDoc,NotDoc,1957.00.00,NotDoc,NotDoc,1957,Unprovoked,YES
3990,1957.00.00.f,NoDoc,NotDoc,1957.00.00,NotDoc,NotDoc,1957,Unprovoked,NO
3991,1957.00.00.e,NoDoc,NotDoc,1957.00.00,NotDoc,NotDoc,1957,Unprovoked,NO
